1504.620000000	-70.001927200
1504.640000000	-69.985447000
1504.660000000	-69.855718700
1504.680000000	-69.866815700
1504.700000000	-70.053040200
1504.720000000	-69.939318400
1504.740000000	-69.789317500
1504.760000000	-69.913858300
1504.780000000	-70.083616800
1504.800000000	-69.760853400
1504.820000000	-70.097821300
1504.840000000	-70.291794600
1504.860000000	-69.707579600
1504.880000000	-69.909156200
1504.900000000	-69.993500100
1504.920000000	-69.732874200
1504.940000000	-69.882737200
1504.960000000	-70.010877400
1504.980000000	-70.162460700
1505.000000000	-70.074347700
1505.020000000	-69.878890300
1505.040000000	-70.049641000
1505.060000000	-69.877829500
1505.080000000	-69.879260300
1505.100000000	-70.028443800
1505.120000000	-70.112894600
1505.140000000	-69.928726000
1505.160000000	-69.941613100
1505.180000000	-70.053497900
1505.200000000	-69.969480300
1505.220000000	-70.099865000
1505.240000000	-69.974513800
1505.260000000	-69.929000200
1505.280000000	-70.107441100
1505.300000000	-69.861958400
1505.320000000	-70.163951800
1505.340000000	-69.888783300
1505.360000000	-69.940479800
1505.380000000	-70.014746300
1505.400000000	-70.083626800
1505.420000000	-70.142939200
1505.440000000	-70.222486100
1505.460000000	-70.362020200
1505.480000000	-70.003664100
1505.500000000	-70.326644000
1505.520000000	-70.049358800
1505.540000000	-70.026228900
1505.560000000	-70.041842600
1505.580000000	-69.971318800
1505.600000000	-70.023695700
1505.620000000	-70.030281100
1505.640000000	-70.003535400
1505.660000000	-70.103936000
1505.680000000	-69.963183700
1505.700000000	-69.881940200
1505.720000000	-70.125448000
1505.740000000	-69.937073100
1505.760000000	-70.319356400
1505.780000000	-70.021655300
1505.800000000	-69.903397700
1505.820000000	-70.137792600
1505.840000000	-70.217892700
1505.860000000	-69.982308700
1505.880000000	-70.117430400
1505.900000000	-70.125620800
1505.920000000	-70.137067500
1505.940000000	-70.185415000
1505.960000000	-70.009046400
1505.980000000	-70.122314100
1506.000000000	-69.947596600
1506.020000000	-70.108378400
1506.040000000	-70.106548200
1506.060000000	-70.150055300
1506.080000000	-70.226716400
1506.100000000	-70.054004400
1506.120000000	-70.132425000
1506.140000000	-69.942295000
1506.160000000	-70.139440900
1506.180000000	-70.340359400
1506.200000000	-70.006084600
1506.220000000	-70.080495600
1506.240000000	-70.081706000
1506.260000000	-70.099767400
1506.280000000	-70.102592300
1506.300000000	-70.354100200
1506.320000000	-69.942428300
1506.340000000	-70.137629900
1506.360000000	-70.008486200
1506.380000000	-70.057015200
1506.400000000	-70.075307100
1506.420000000	-70.121656200
1506.440000000	-70.105843200
1506.460000000	-70.126823600
1506.480000000	-70.068576400
1506.500000000	-70.263103300
1506.520000000	-70.070903400
1506.540000000	-70.170475000
1506.560000000	-70.223303600
1506.580000000	-70.142107900
1506.600000000	-70.127928600
1506.620000000	-69.993527500
1506.640000000	-70.153510700
1506.660000000	-70.296857000
1506.680000000	-70.178642800
1506.700000000	-70.054600700
1506.720000000	-70.459344700
1506.740000000	-70.005200300
1506.760000000	-70.134592500
1506.780000000	-69.981112100
1506.800000000	-70.269327600
1506.820000000	-70.023259100
1506.840000000	-70.470746700
1506.860000000	-70.258038200
1506.880000000	-70.175745800
1506.900000000	-70.095597800
1506.920000000	-70.159543900
1506.940000000	-70.227518600
1506.960000000	-70.195139700
1506.980000000	-70.191138700
1507.000000000	-70.184772900
1507.020000000	-70.321695900
1507.040000000	-70.327699900
1507.060000000	-70.132544900
1507.080000000	-70.004270500
1507.100000000	-70.157700600
1507.120000000	-70.076620600
1507.140000000	-70.113540000
1507.160000000	-70.157836900
1507.180000000	-70.161772000
1507.200000000	-70.109687500
1507.220000000	-70.289637500
1507.240000000	-70.347467600
1507.260000000	-70.175816700
1507.280000000	-70.083597400
1507.300000000	-70.383964400
1507.320000000	-70.188679700
1507.340000000	-70.382470100
1507.360000000	-70.438767500
1507.380000000	-70.359828500
1507.400000000	-70.270343400
1507.420000000	-70.432401500
1507.440000000	-70.092030600
1507.460000000	-70.240945000
1507.480000000	-70.483261500
1507.500000000	-70.408945100
1507.520000000	-70.297849700
1507.540000000	-70.428101000
1507.560000000	-70.405291900
1507.580000000	-70.209281600
1507.600000000	-70.083827100
1507.620000000	-70.106396000
1507.640000000	-70.284097600
1507.660000000	-70.279948300
1507.680000000	-70.411999500
1507.700000000	-70.270285800
1507.720000000	-70.258893700
1507.740000000	-70.204955000
1507.760000000	-70.121143400
1507.780000000	-70.341788600
1507.800000000	-70.247448000
1507.820000000	-70.325885900
1507.840000000	-70.390460800
1507.860000000	-70.278860400
1507.880000000	-70.199705200
1507.900000000	-70.209170500
1507.920000000	-70.168665500
1507.940000000	-70.327349800
1507.960000000	-70.318691500
1507.980000000	-70.198977900
1508.000000000	-70.236761000
1508.020000000	-70.434079000
1508.040000000	-70.320011400
1508.060000000	-70.413164200
1508.080000000	-70.281749500
1508.100000000	-70.234035200
1508.120000000	-70.398966100
1508.140000000	-70.409471500
1508.160000000	-70.286907100
1508.180000000	-70.351350900
1508.200000000	-70.426964900
1508.220000000	-70.219354500
1508.240000000	-70.371850800
1508.260000000	-70.325258300
1508.280000000	-70.327344400
1508.300000000	-70.555543100
1508.320000000	-70.452923800
1508.340000000	-70.336911300
1508.360000000	-70.495828200
1508.380000000	-70.572444900
1508.400000000	-70.501333900
1508.420000000	-70.324017700
1508.440000000	-70.412916900
1508.460000000	-70.414910900
1508.480000000	-70.599437300
1508.500000000	-70.221329500
1508.520000000	-70.281447900
1508.540000000	-70.499727900
1508.560000000	-70.395447000
1508.580000000	-70.653655400
1508.600000000	-70.462674400
1508.620000000	-70.205327400
1508.640000000	-70.452069000
1508.660000000	-70.220532000
1508.680000000	-70.347582600
1508.700000000	-70.222982400
1508.720000000	-70.256935900
1508.740000000	-70.493723800
1508.760000000	-70.531439900
1508.780000000	-70.411528400
1508.800000000	-70.541372200
1508.820000000	-70.550408500
1508.840000000	-70.544919300
1508.860000000	-70.441823500
1508.880000000	-70.518879300
1508.900000000	-70.194875800
1508.920000000	-70.585141000
1508.940000000	-70.556570700
1508.960000000	-70.375547400
1508.980000000	-70.361911800
1509.000000000	-70.492019500
1509.020000000	-70.387805300
1509.040000000	-70.541140500
1509.060000000	-70.444237800
1509.080000000	-70.284157400
1509.100000000	-70.388924600
1509.120000000	-70.354302900
1509.140000000	-70.267347800
1509.160000000	-70.602096100
1509.180000000	-70.683219000
1509.200000000	-70.578849700
1509.220000000	-70.474089600
1509.240000000	-70.409460200
1509.260000000	-70.653276100
1509.280000000	-70.460573900
1509.300000000	-70.431347800
1509.320000000	-70.439607900
1509.340000000	-70.384171700
1509.360000000	-70.535874800
1509.380000000	-70.531620400
1509.400000000	-70.252309700
1509.420000000	-70.613469800
1509.440000000	-70.713869500
1509.460000000	-70.548419300
1509.480000000	-70.463314900
1509.500000000	-70.452090100
1509.520000000	-70.550001200
1509.540000000	-70.550950200
1509.560000000	-70.343044200
1509.580000000	-70.617858700
1509.600000000	-70.648349800
1509.620000000	-70.402384000
1509.640000000	-70.499281200
1509.660000000	-70.713553300
1509.680000000	-70.630979100
1509.700000000	-70.751976600
1509.720000000	-70.657251600
1509.740000000	-70.493037500
1509.760000000	-70.526342900
1509.780000000	-70.590046800
1509.800000000	-70.612190000
1509.820000000	-70.408720200
1509.840000000	-70.400457200
1509.860000000	-70.523673400
1509.880000000	-70.554057200
1509.900000000	-70.720199600
1509.920000000	-70.621874000
1509.940000000	-70.629005100
1509.960000000	-70.261804700
1509.980000000	-70.439569100
1510.000000000	-70.675441100
1510.020000000	-70.518405300
1510.040000000	-70.641523700
1510.060000000	-70.800624400
1510.080000000	-70.602551200
1510.100000000	-70.311510200
1510.120000000	-70.703601600
1510.140000000	-70.498465600
1510.160000000	-70.647475300
1510.180000000	-70.614579800
1510.200000000	-70.512016900
1510.220000000	-70.349282300
1510.240000000	-70.544798800
1510.260000000	-70.715524000
1510.280000000	-70.556388100
1510.300000000	-70.559174100
1510.320000000	-70.541838000
1510.340000000	-70.387321100
1510.360000000	-70.758917800
1510.380000000	-70.753241200
1510.400000000	-70.652918000
1510.420000000	-70.374233100
1510.440000000	-70.434957200
1510.460000000	-70.390329900
1510.480000000	-70.534445200
1510.500000000	-70.456269800
1510.520000000	-70.695630600
1510.540000000	-70.831186000
1510.560000000	-70.728450100
1510.580000000	-70.712626300
1510.600000000	-70.564721800
1510.620000000	-70.688705800
1510.640000000	-70.494677700
1510.660000000	-70.636889600
1510.680000000	-70.727674600
1510.700000000	-70.658521000
1510.720000000	-70.820279400
1510.740000000	-70.925886100
1510.760000000	-70.591274100
1510.780000000	-70.719305100
1510.800000000	-70.843771600
1510.820000000	-70.664989500
1510.840000000	-70.842715000
1510.860000000	-70.645924200
1510.880000000	-70.686188200
1510.900000000	-70.686880700
1510.920000000	-70.875098600
1510.940000000	-70.594194400
1510.960000000	-70.685022200
1510.980000000	-70.688597600
1511.000000000	-70.791680300
1511.020000000	-70.536957900
1511.040000000	-70.630623200
1511.060000000	-70.582903500
1511.080000000	-70.853296400
1511.100000000	-70.895670500
1511.120000000	-71.072458400
1511.140000000	-70.818869200
1511.160000000	-70.799360000
1511.180000000	-70.719926100
1511.200000000	-70.794560100
1511.220000000	-70.754147300
1511.240000000	-70.762951400
1511.260000000	-70.691595700
1511.280000000	-70.677957200
1511.300000000	-70.795449400
1511.320000000	-70.760668900
1511.340000000	-70.740064500
1511.360000000	-70.868778800
1511.380000000	-70.808460300
1511.400000000	-70.801217900
1511.420000000	-70.708763300
1511.440000000	-71.132728400
1511.460000000	-70.983600900
1511.480000000	-70.531624600
1511.500000000	-70.651007000
1511.520000000	-70.685865900
1511.540000000	-70.720715700
1511.560000000	-70.688075500
1511.580000000	-70.655459000
1511.600000000	-70.793959900
1511.620000000	-70.829315200
1511.640000000	-70.994530600
1511.660000000	-70.869755600
1511.680000000	-71.040306800
1511.700000000	-70.822551400
1511.720000000	-71.056500800
1511.740000000	-71.042912000
1511.760000000	-71.203996000
1511.780000000	-71.116609600
1511.800000000	-70.798152300
1511.820000000	-70.768610400
1511.840000000	-70.804023000
1511.860000000	-70.908078500
1511.880000000	-70.849801300
1511.900000000	-70.816668300
1511.920000000	-70.797218200
1511.940000000	-70.778988100
1511.960000000	-70.699740200
1511.980000000	-70.715957900
1512.000000000	-70.953682500
1512.020000000	-70.656202100
1512.040000000	-70.709472900
1512.060000000	-70.763652200
1512.080000000	-71.058273600
1512.100000000	-70.875963400
1512.120000000	-70.991165500
1512.140000000	-70.899985800
1512.160000000	-70.764360000
1512.180000000	-70.699691200
1512.200000000	-70.971947800
1512.220000000	-70.995047700
1512.240000000	-70.711015800
1512.260000000	-70.887571900
1512.280000000	-70.764885700
1512.300000000	-71.059238300
1512.320000000	-70.962883200
1512.340000000	-70.861728600
1512.360000000	-70.969133800
1512.380000000	-70.858314300
1512.400000000	-70.737239200
1512.420000000	-70.819692400
1512.440000000	-71.020790800
1512.460000000	-70.931170000
1512.480000000	-70.999936600
1512.500000000	-70.892590100
1512.520000000	-70.867693700
1512.540000000	-70.944009200
1512.560000000	-70.903709300
1512.580000000	-70.780165800
1512.600000000	-70.988850000
1512.620000000	-70.972240600
1512.640000000	-70.861355500
1512.660000000	-71.006315600
1512.680000000	-70.909030100
1512.700000000	-71.127926500
1512.720000000	-71.008632800
1512.740000000	-70.880660900
1512.760000000	-71.176921600
1512.780000000	-71.021257700
1512.800000000	-70.940295500
1512.820000000	-71.040785300
1512.840000000	-70.818901600
1512.860000000	-70.865758900
1512.880000000	-71.018989800
1512.900000000	-70.876321700
1512.920000000	-70.926863800
1512.940000000	-70.862468600
1512.960000000	-70.943269900
1512.980000000	-70.920194500
1513.000000000	-70.720999300
1513.020000000	-70.896270900
1513.040000000	-71.003174300
1513.060000000	-70.815476500
1513.080000000	-70.807428100
1513.100000000	-70.805574900
1513.120000000	-70.977191900
1513.140000000	-71.099930900
1513.160000000	-70.951430600
1513.180000000	-70.782095400
1513.200000000	-71.055764000
1513.220000000	-71.042532200
1513.240000000	-70.918937100
1513.260000000	-71.001627300
1513.280000000	-71.032232000
1513.300000000	-71.158904000
1513.320000000	-71.217499700
1513.340000000	-71.025739200
1513.360000000	-71.095546500
1513.380000000	-70.999882500
1513.400000000	-71.004374200
1513.420000000	-70.989596600
1513.440000000	-71.096213300
1513.460000000	-71.086179400
1513.480000000	-71.008022900
1513.500000000	-71.260430200
1513.520000000	-71.171986000
1513.540000000	-71.248312200
1513.560000000	-71.030692100
1513.580000000	-71.025711400
1513.600000000	-71.150014600
1513.620000000	-71.073086300
1513.640000000	-71.171273900
1513.660000000	-71.237939900
1513.680000000	-71.199745200
1513.700000000	-71.273037500
1513.720000000	-71.092862800
1513.740000000	-71.138064600
1513.760000000	-70.983824200
1513.780000000	-71.094186000
1513.800000000	-71.245492500
1513.820000000	-71.040520500
1513.840000000	-71.111505400
1513.860000000	-70.935956600
1513.880000000	-71.029723900
1513.900000000	-71.247547600
1513.920000000	-71.153111800
1513.940000000	-70.962356600
1513.960000000	-71.153394000
1513.980000000	-71.224379800
1514.000000000	-71.117565500
1514.020000000	-71.090953700
1514.040000000	-70.921207300
1514.060000000	-71.142561000
1514.080000000	-71.249297000
1514.100000000	-71.285082900
1514.120000000	-70.916310800
1514.140000000	-71.043845000
1514.160000000	-70.967053300
1514.180000000	-71.044963200
1514.200000000	-71.153449400
1514.220000000	-71.461154900
1514.240000000	-71.198716000
1514.260000000	-70.937195400
1514.280000000	-71.149182600
1514.300000000	-71.210605400
1514.320000000	-71.207353200
1514.340000000	-71.274154000
1514.360000000	-71.280958000
1514.380000000	-71.267981900
1514.400000000	-71.171198200
1514.420000000	-71.175948300
1514.440000000	-71.148713400
1514.460000000	-71.189180500
1514.480000000	-71.275495900
1514.500000000	-71.140760000
1514.520000000	-71.384483400
1514.540000000	-71.237280700
1514.560000000	-71.465829500
1514.580000000	-71.212217200
1514.600000000	-71.283950200
1514.620000000	-71.252516300
1514.640000000	-71.290908500
1514.660000000	-71.300748200
1514.680000000	-71.261213400
1514.700000000	-71.226161000
1514.720000000	-71.297675200
1514.740000000	-71.296144500
1514.760000000	-71.348458100
1514.780000000	-71.213639800
1514.800000000	-71.147496900
1514.820000000	-71.311174800
1514.840000000	-71.139333200
1514.860000000	-71.042297700
1514.880000000	-71.269672900
1514.900000000	-71.172317700
1514.920000000	-71.318076100
1514.940000000	-71.514569600
1514.960000000	-71.231836300
1514.980000000	-71.094701100
1515.000000000	-71.235644700
1515.020000000	-71.173913300
1515.040000000	-71.257767900
1515.060000000	-71.153993100
1515.080000000	-71.184926000
1515.100000000	-71.210854500
1515.120000000	-71.426682500
1515.140000000	-71.180410700
1515.160000000	-71.423955300
1515.180000000	-71.513156500
1515.200000000	-71.435159900
1515.220000000	-71.455444700
1515.240000000	-71.515212500
1515.260000000	-71.094161100
1515.280000000	-71.022129400
1515.300000000	-71.034663500
1515.320000000	-71.368610800
1515.340000000	-71.315352800
1515.360000000	-71.427248200
1515.380000000	-71.435708300
1515.400000000	-71.276676600
1515.420000000	-71.240581300
1515.440000000	-71.452386900
1515.460000000	-71.478460600
1515.480000000	-71.413136800
1515.500000000	-71.330886800
1515.520000000	-71.491609600
1515.540000000	-71.447086900
1515.560000000	-71.449580200
1515.580000000	-71.380502600
1515.600000000	-71.441603700
1515.620000000	-71.413436300
1515.640000000	-71.418666000
1515.660000000	-71.336591900
1515.680000000	-71.380961400
1515.700000000	-71.436765000
1515.720000000	-71.115647100
1515.740000000	-71.293555900
1515.760000000	-71.273170000
1515.780000000	-71.236611400
1515.800000000	-71.475191100
1515.820000000	-71.385906000
1515.840000000	-71.399889600
1515.860000000	-71.376870800
1515.880000000	-71.150726000
1515.900000000	-71.350737600
1515.920000000	-71.306131400
1515.940000000	-71.313871300
1515.960000000	-71.232630500
1515.980000000	-71.532734400
1516.000000000	-71.602132000
1516.020000000	-71.172881700
1516.040000000	-71.361333600
1516.060000000	-71.502971900
1516.080000000	-71.430567700
1516.100000000	-71.325624200
1516.120000000	-71.330054700
1516.140000000	-71.396553100
1516.160000000	-71.527584300
1516.180000000	-71.380908100
1516.200000000	-71.193876400
1516.220000000	-71.215191900
1516.240000000	-71.238177100
1516.260000000	-71.424297700
1516.280000000	-71.387252100
1516.300000000	-71.384713400
1516.320000000	-71.348181800
1516.340000000	-71.381860600
1516.360000000	-71.223774000
1516.380000000	-71.404201200
1516.400000000	-71.747784800
1516.420000000	-71.470159900
1516.440000000	-71.436740500
1516.460000000	-71.329466900
1516.480000000	-71.460752800
1516.500000000	-71.480906200
1516.520000000	-71.422290600
1516.540000000	-71.403322300
1516.560000000	-71.725651000
1516.580000000	-71.377082300
1516.600000000	-71.831356600
1516.620000000	-71.430544300
1516.640000000	-71.628257700
1516.660000000	-71.732415500
1516.680000000	-71.576048100
1516.700000000	-71.477599600
1516.720000000	-71.585846400
1516.740000000	-71.507625500
1516.760000000	-71.593029500
1516.780000000	-71.303792000
1516.800000000	-71.579469000
1516.820000000	-71.355131100
1516.840000000	-71.513955700
1516.860000000	-71.571688600
1516.880000000	-71.517018000
1516.900000000	-71.323221800
1516.920000000	-71.376886700
1516.940000000	-71.400136800
1516.960000000	-71.426484700
1516.980000000	-71.316049900
1517.000000000	-71.227179400
1517.020000000	-71.208093500
1517.040000000	-71.606963200
1517.060000000	-71.579836800
1517.080000000	-71.370508400
1517.100000000	-71.408643000
1517.120000000	-71.583993700
1517.140000000	-71.471010900
1517.160000000	-71.642204900
1517.180000000	-71.525021300
1517.200000000	-71.606124700
1517.220000000	-71.553181600
1517.240000000	-71.509578900
1517.260000000	-71.509167000
1517.280000000	-71.532262300
1517.300000000	-71.584017700
1517.320000000	-71.306558000
1517.340000000	-71.540456500
1517.360000000	-71.405420900
1517.380000000	-71.634699500
1517.400000000	-71.501782300
1517.420000000	-71.629528300
1517.440000000	-71.445234300
1517.460000000	-71.452788800
1517.480000000	-71.771000300
1517.500000000	-71.644325000
1517.520000000	-71.710397900
1517.540000000	-71.901110000
1517.560000000	-71.890361600
1517.580000000	-71.200830200
1517.600000000	-71.599955800
1517.620000000	-71.722309500
1517.640000000	-71.361851700
1517.660000000	-71.591968900
1517.680000000	-71.542710700
1517.700000000	-71.523628400
1517.720000000	-71.550992800
1517.740000000	-71.841785400
1517.760000000	-71.462093900
1517.780000000	-71.667842900
1517.800000000	-71.691915100
1517.820000000	-71.657295300
1517.840000000	-71.762639800
1517.860000000	-71.522130700
1517.880000000	-71.779373700
1517.900000000	-71.746862800
1517.920000000	-71.542291700
1517.940000000	-71.606108600
1517.960000000	-71.766982300
1517.980000000	-71.735459500
1518.000000000	-71.614762600
1518.020000000	-71.705690500
1518.040000000	-71.547777300
1518.060000000	-71.763543800
1518.080000000	-71.553862500
1518.100000000	-71.500163600
1518.120000000	-71.701826400
1518.140000000	-71.624668200
1518.160000000	-71.974986700
1518.180000000	-71.672662400
1518.200000000	-71.557778500
1518.220000000	-71.495490900
1518.240000000	-71.496802500
1518.260000000	-71.694685600
1518.280000000	-71.756822400
1518.300000000	-71.531191200
1518.320000000	-71.866899200
1518.340000000	-71.658369400
1518.360000000	-71.608153400
1518.380000000	-71.482700400
1518.400000000	-71.940249400
1518.420000000	-71.807139100
1518.440000000	-71.594805700
1518.460000000	-71.913320600
1518.480000000	-72.084768100
1518.500000000	-71.894502700
1518.520000000	-71.931712600
1518.540000000	-71.649018500
1518.560000000	-71.725173200
1518.580000000	-71.927381800
1518.600000000	-71.738639700
1518.620000000	-71.656385100
1518.640000000	-71.536737900
1518.660000000	-71.514985000
1518.680000000	-71.613700600
1518.700000000	-71.559904400
1518.720000000	-71.731853900
1518.740000000	-71.576096900
1518.760000000	-71.648564300
1518.780000000	-71.656575800
1518.800000000	-71.596720600
1518.820000000	-71.840241100
1518.840000000	-71.848079800
1518.860000000	-71.554051000
1518.880000000	-71.675994600
1518.900000000	-71.916267600
1518.920000000	-71.749871600
1518.940000000	-71.677528800
1518.960000000	-71.962057000
1518.980000000	-71.553978700
1519.000000000	-71.741146400
1519.020000000	-71.731387000
1519.040000000	-71.826940700
1519.060000000	-71.817991000
1519.080000000	-71.828796000
1519.100000000	-71.783866300
1519.120000000	-71.744635100
1519.140000000	-71.607001900
1519.160000000	-71.772349000
1519.180000000	-71.577749100
1519.200000000	-71.451664800
1519.220000000	-71.689284200
1519.240000000	-71.513535900
1519.260000000	-71.419650100
1519.280000000	-71.613903300
1519.300000000	-71.539684000
1519.320000000	-71.827525100
1519.340000000	-71.798114200
1519.360000000	-71.676698300
1519.380000000	-71.557604400
1519.400000000	-71.596821200
1519.420000000	-71.649728400
1519.440000000	-71.686932800
1519.460000000	-71.604328300
1519.480000000	-71.591484200
1519.500000000	-71.787305900
1519.520000000	-71.699300100
1519.540000000	-71.543292400
1519.560000000	-71.951692600
1519.580000000	-71.765983100
1519.600000000	-71.926010600
1519.620000000	-71.700572600
1519.640000000	-71.955437600
1519.660000000	-71.711628900
1519.680000000	-71.712947300
1519.700000000	-71.826640900
1519.720000000	-71.687665600
1519.740000000	-71.698574200
1519.760000000	-71.898675000
1519.780000000	-71.646922600
1519.800000000	-71.827246100
1519.820000000	-71.881258100
1519.840000000	-71.959145200
1519.860000000	-71.769177000
1519.880000000	-71.678445600
1519.900000000	-71.776394300
1519.920000000	-71.840254300
1519.940000000	-71.676730400
1519.960000000	-71.661963000
1519.980000000	-71.662614600
